"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"72bee54ab489dee86a7ebdc680038d05","Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae",NA,NA
"ead617f6dc32f89bca6a69e709a33733","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","[Chromatiaceae]","Rheinheimera",NA
"9acc238746a1f2aa7745a0b5720c4eac","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","guillouiae"
"3aeba92f639851f6ec659b582a2aeb18","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","guillouiae"
"d6752c4c0b83bb0ba7df8368b3c94d6a","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA
"1ba09da532a0f9985b3caf72a47b42e3","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","rhizosphaerae"
"35fa8020043d0bc513683193598eb55d","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","rhizosphaerae"
"31ebb433ebf0b3e83259d826875b4438","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","lwoffii"
"d12cf81d4c54580072d738747d71edf9","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA
"2f211423d635d5da52bb625ad02dc245","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA
"1112ab58fe9d37e1cc4c3e26e8775cc9","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","johnsonii"
"6e8986f8088b452f964e7968bb8bca87","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","johnsonii"
"caf54b4995a78b51266cb0e4aed4deae","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","johnsonii"
"a9acd1c2af37e45b5b6517ab6e3a00fe","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA
"7a8d29c59b803baaed9cc1f04ce0dc33","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","guillouiae"
"68bb0065fa02ba7b52acf3f4d833895b","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA
"8e6a7aca1a6e460c6ae311357c454ad5","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA
"454aceb66125863a02ea9d46c0b23136","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA
"bf793d386c58a5cc8e2dbc31f9deaf43","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA
"31fe7997ddfef193110db377890f9520","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Alkanindiges",NA
"4fdbeac7d6cea1fef876d607636f189b","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella",NA
"ba82e05cc94bd0936d2e3ade0ce0600b","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","lincolnii"
"61394605fee8563930aca68cc058fca8","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","lincolnii"
"2ea79eaaa0b23b2a7d2cf470cbaf72ea","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Enhydrobacter",NA
"33b58b0709e9c05ba8404c47e6a7ea2e","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter","pulmonis"
"606163fa1f2a48591ccc82dde467cd7e","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter","sanguinis"
"85d8ef495cd58b08a300a623a3718ba9","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae",NA,NA
"d108bbaaf5101793ddc647ff51b486e7","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae",NA,NA
"fd1830279629e35893c2cc7538b028a9","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae",NA,NA
"3098ee4e595175076514b00a8a20c291","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae",NA,NA
"413f7e9f5f98c772ade495e622bd1d43","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae",NA,NA
"851db585d0f85b67511449b8e5d6f66e","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae",NA,NA
"40449e39623789be550096e31288e622","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae",NA,NA
"2594274e807a9ba7327de87e5cd63cf8","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae",NA,NA
"8c84a876a89c4e5f7a8db7f2b765da53","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae",NA,NA
"82da6be937eb7607c3279e22a5f6ec76","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Acetobacter",NA
"a52ec2fa3802ac962d3d927f80364678","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae",NA,NA
"64c19095c83c4d332c976f35f8af7c1d","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae",NA,NA
"25d68a809c99e01cd6c18b87dd158f57","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae",NA,NA
"053f6b459f992661b26ed38ab042e1f2","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseomonas",NA
"a94ed296bb7b732517103c960256cdf0","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae",NA,NA
"c122dce029d0662e2c1ff1e3cfb2661e","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae",NA,NA
"95de03f4e6b1a84a3005b034cf8806de","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae",NA,NA
"8f25b71e7c6a06486cbe492b4eb16d84","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales",NA,NA,NA
"3e7e767e3fb29fe330d2cd46ceb3c45d","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"97e70cdce6b569b862551b9e0ec7bf2a","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Reyranella","massiliensis"
"23d7aa54228ed86731d26ec0ec090cf8","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","longicatena"
"ebb5ea4b9b617249c40513ded403e30b","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria","Phytophthora","ramorum"
"41bc7f13a301cc460fae3a9269286d5e","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria","Phytophthora","ramorum"
"3c9cbffcf474f9ff72781489c5e0219e","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria",NA,NA
"e0e6e258d22bc3e3e1dcd02ca734a86b","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria","Atherosperma","moschatum"
"23861d6fbd1bcca2a31cb6c0d8c4f441","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","mitochondria","Diplazium","pycnocarpon"
"7747de7188c63564a3227e7fdc704677","Bacteria","Proteobacteria","Alphaproteobacteria","RF32",NA,NA,NA
"69f46a090420a7f596df5d450ef67e66","Bacteria","Proteobacteria","Alphaproteobacteria","RF32",NA,NA,NA
"12aafe5e6318c52f5a515026a35e191f","Bacteria","Proteobacteria","Alphaproteobacteria","RF32",NA,NA,NA
"ef7c8af53de2ee3385027bc6b4bf0883","Bacteria","Proteobacteria","Alphaproteobacteria","RF32",NA,NA,NA
"711569744bfad768d46952d62d4cc4d9","Bacteria",NA,NA,NA,NA,NA,NA
"0e10a39347956d033939d359e6d97a5d","Bacteria","Proteobacteria","Alphaproteobacteria","BD7-3",NA,NA,NA
"399a99a24c58913ca0b998c1ec190053","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter",NA
"0590c29091ff2b3affd966ed57773407","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythromicrobium",NA
"d4f1407ae736c56a735cea8837b78bc7","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae",NA,NA
"3880d07540f9da93fe408e490b4bd2ed","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA
"fc8ae7a711896be3621e64e8c751cc85","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Blastomonas",NA
"2d5b528d19afa8b0a8a409a5d8a4cf97","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA
"86417ff63eaf8a9473179df540422a81","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis","alaskensis"
"dd9d493a50d0f98f2afd89358415072a","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","yanoikuyae"
"3983799c014b83f7faf155ef0e467ac3","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"aba23970f837e531994331b6c8c873e2","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"43b97c42e464a3ad76bc356f499a0af1","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"58bf91a002ca82daf1ffeeafd2cdfda0","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Kaistobacter",NA
"ce2d8f9396037e74bdf44136e5fe408e","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"3869a39e586fa2142a73fa8241cb4471","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Kaistobacter",NA
"e63020e93d754a887cbfc09972f297ae","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Kaistobacter",NA
"8e83dfd73f1d0b9e7854318d49aefccf","Bacteria","Proteobacteria","Alphaproteobacteria","RF32",NA,NA,NA
"e0fdbc7f687a7ea0cf13009c2e501197","Bacteria","Proteobacteria","Alphaproteobacteria","RF32",NA,NA,NA
"0f9411ed14b5b3aa1a9655523fa33004","Bacteria","Proteobacteria","Alphaproteobacteria","RF32",NA,NA,NA
"68f937e3f3718426e21ff046db6822a5","Bacteria","Proteobacteria","Alphaproteobacteria","RF32",NA,NA,NA
"caf3aef95ca76f42d4af93107adb9a21","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Kaistobacter",NA
"96cea28f5d9fcc489134ffcd91ff367d","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"bf8144aac6a30e6695ad6bf8f49131ab","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"15a97e477da08da08eb4e8b1b6691c0e","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"4791ef3a6c7b096e00751ed7dcd46c02","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"04d89f63bbfdf6d8f836123bc47251b4","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"4140eca581dcbcf4fb07bda83924e8a9","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"3dca01142e22e42b989fe5a513e103c7","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"78f3782122fe0861ba5eda4dbb8150d2","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"6897b884c0bdda259367f1f3bd274c19","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"274ab02e9547303299ca6f9c9fb1041a","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"f227f37c9099256f156a6c5e951e24f6","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"5f8c4f83215d666e801e21278b17fb45","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","azotifigens"
"bc4ae61d84daab04b0e888d22f7d3f69","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"49cdedfa4f1813ec9ba81eff61ba0b6e","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"114a94e972186d56504069f1bacf505a","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"0df47ba8fdf63db32a4d9bc6dba17c0f","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"072861887b9af895d048d54d3b36d1e2","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"2c71ab8e321f5db631193ee6454a0b6a","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"a354c08dc6cac35dd935be12922d15c8","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"b65b7b09ec1a4512babca491d641cf27","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"d676db1a514414185c29ec698c0378c1","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"449ff685d35486d33e7637d69c7837a5","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","wittichii"
"cbb1dee8bf80a6cf676e15d39d9979d1","Bacteria","Proteobacteria","Alphaproteobacteria","RF32",NA,NA,NA
"e5ca33f885cc6593971bd281aed0089e","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","diminuta"
"354b3affe7706d4e6ddfb5b0511f5441","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",NA
"ee084a976fc8028a3fdc50c9555b2a08","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","vesicularis"
"aa00920b13c0e09854ce79eb23cb7d9b","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","vesicularis"
"aaf25a91a89c7735c177eb57b0fd3cf6","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",NA
"2ba1bc26e9373f83349a875dd4c0ad3a","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter",NA
"e188a072d518758d5ecee793f2d82679","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter",NA
"b7da9f4cd6a01107855fb9e49a6861af","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"5978bd78e1c93a3d5bd1b28f0c9c601e","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae",NA,NA
"824bd6c2cf49f523bb4db8337679effa","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"425f941a5b1d205fa36ad3638f0abd1a","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"e509aef34cd2f8b82c2eb455497e2782","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae",NA,NA
"fed451bb628cf9cd82d81d0429340a62","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae",NA,NA
"51652e07d76183f957f8924f16083a95","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Asticcacaulis",NA
"3f59a8db0e6f5e2ec9a47c4294e3aac0","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Aminobacter",NA
"8204a253746fbc431b065738f39565e8","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Agrobacterium",NA
"050f20acff7a1c11fc5359fe632efa95","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Agrobacterium",NA
"ad29b4f21e4fbf592a7be6c4e36bd2bb","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","Paenochrobactrum","glaciei"
"d13e1e280742aaa5927601f444c6436b","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Aurantimonadaceae",NA,NA
"5e0cdcbeb00096a22e9da5d2156b7626","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Aurantimonadaceae",NA,NA
"fc23853e5636c0e3b06ed164f698adcb","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Aurantimonadaceae",NA,NA
"bc9a00fdf19d169f46772fb17ac529e0","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA,NA
"f58696ad98cfee8c3437a784153cc537","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylocystaceae",NA,NA
"44bfe4edbf994f0d05bc683a5d0f4c05","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Beijerinckia",NA
"d72cc88e63ac731a91639e1259dda882","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Beijerinckia",NA
"a127b335f58ec2321b4f1424e2324d24","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Beijerinckia",NA
"2a590fd21739f0e0eced9ea7b2b7f80c","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Rhodoplanes",NA
"a20d31a7b262b5005762a5045295f0e7","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae",NA,NA
"39af87e5ed71ef8651a2184e56f4f99c","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bosea","genosp."
"30adc58141f4b506675b8cb02090cebb","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium",NA
"85891c3a613e2501746d1cf2b0cef5c9","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium",NA
"a1999b4f10c91d6f8efa3c9d73f77fa4","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium",NA
"053c4d5b8717b60387f777efae437b40","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium",NA
"a33a784e3617bbd6ab2a2719bc471951","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae",NA,NA
"1896cf6d2439a5226d7c9c16c451d64c","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae",NA,NA
"7769cac4c6bfbe7e3cddd33636c22519","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae",NA,NA
"582299409fbeab15b5a998ef36898665","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium","organophilum"
"5247e05d2ba59b3253bd6c8954241c1c","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium",NA
"3950fe55c9d109b986e327da3ab3653f","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium",NA
"6c0ec50c531fcd8365eb36e8dd43a6db","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium",NA
"75c5f35120584c258c8ffa734a94ea8b","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium",NA
"51e4182fc25b356d52164f3de0d5d4b6","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium","komagatae"
"887129a90bb7183022aa3ac93685c9c9","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium","komagatae"
"e66860dbaac1010e5b69f9780d84b3b2","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium","hispanicum"
"5f12556eae3375ffd27eaefc7dbb14dc","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium","hispanicum"
"fd21badba5eecdf5a284d5db7aa0679b","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium","adhaesivum"
